country,isocode,year,POP,XRAT,Currency_Unit,ppp,cgdp,cc,cg,ci,p,pc,pg,pi,openc,cgnp,y,yEKS,yCPDW,rgdpl,rgdpl2,rgdpch,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,rgdptt,openk,kc,kg,ki,grgdpch,grgdpl2
Burkina Faso,BFA,1997,10542.567,583.66937235,CFA Franc BCEAO,147.59960902,918.09585161,70.140854489,31.569493054,14.08101097,25.288222411,23.314460402,19.011140294,49.193157562,37.416420043,99.910409375,3.0367493814,2.9370908258,2.9465907483,1038.7224547,1067.2982324,1035.2901876,1359.8047353,2366.2927475,2439.4513702,,,,1070.7508073,37.726169187,71.950107788,32.373459597,15.472572958,1.4785906385,2.9743725234
Burkina Faso,BFA,1998,10872.709,589.95177457,CFA Franc BCEAO,155.46852414,978.93539771,72.697374764,30.424857224,12.201345617,26.352751333,24.958681827,19.313046485,52.212784982,40.939783186,99.900299371,3.1088150032,2.985990392,3.0151854908,1085.6718154,1108.3162851,1083.3441613,1422.9719493,2474.9747514,2532.0252975,,,,1138.1096062,43.782024553,75.347901564,32.007674043,13.857726526,4.6415946213,3.8431669314
Burkina Faso,BFA,1999,11225.306,615.69913197,CFA Franc BCEAO,163.83617424,998.32843726,79.976665611,24.854517739,9.9787033791,26.609778337,26.045522969,19.302168278,49.333611101,34.05492373,99.825218688,3.0254101947,2.9144836198,2.9684095405,1112.7051548,1147.0253806,1113.4929922,1462.3230158,2537.8649374,2614.2917074,,,,1140.0890652,37.677654315,81.02394451,25.819862781,11.248370614,2.7829411919,3.4926036896
Burkina Faso,BFA,2000,11587.75,711.97627443,CFA Franc BCEAO,157.46245091,1021.190251,77.813058213,28.391008535,9.3352988945,22.116249735,21.854484744,16.188004791,42.327449116,34.718349165,99.809033524,2.9507756632,2.8136530793,2.8841815514,1120.1275955,1133.4641211,1120.9881137,1471.7897437,2549.6776958,2578.0542659,,,,1141.8605312,36.598511143,78.556690724,29.022987714,10.38642034,0.6731179832,-1.182298112
Burkina Faso,BFA,2001,12039.362,733.03850707,CFA Franc BCEAO,154.88319286,1097.3956547,74.532608019,31.210797901,8.0572536091,21.128929976,22.091199453,14.782730016,36.810391282,32.803957176,99.776406578,3.1030618232,2.96064698,3.0456140549,1186.7487838,1174.6868394,1188.6408985,1558.4916707,2695.3312269,2663.6893649,,,,1200.4120439,30.177527356,74.650669529,31.535549189,8.7843810989,6.0351027783,3.6368789734
Burkina Faso,BFA,2002,12584.957,696.98820361,CFA Franc BCEAO,160.78219665,1133.1629024,69.084646429,34.912942481,8.3666285918,23.068137425,23.771172201,16.625607605,44.146970095,29.995565794,99.944412235,3.127265464,2.9532075612,3.0637973553,1216.1330813,1185.257762,1217.2838526,1592.2993363,2749.7656414,2677.4207701,,,,1220.2032603,29.601477997,68.711105279,34.805139171,8.9101318046,2.4097230816,0.8998928237
Burkina Faso,BFA,2003,13065.394,581.20031386,CFA Franc BCEAO,162.75530902,1167.2223228,70.816283949,31.553970845,10.56354822,28.003307144,28.998981356,19.662640729,46.242557175,30.521734869,99.968588536,3.1030525144,3.0160528994,3.091291832,1228.263452,1230.3774741,1227.8590404,1603.9583034,2758.7828894,2764.4413663,,,,1230.0867602,30.091777965,70.664164672,31.442047132,11.01749792,0.8687528137,3.8067425965
Burkina Faso,BFA,2004,13478.093,528.28480931,CFA Franc BCEAO,161.55866172,1239.2180379,72.322317176,32.710669497,8.5011354647,30.581735246,32.378048533,20.210847739,55.204932362,35.017549846,99.868568557,3.1197072832,2.9685122033,3.0816325725,1269.7264656,1248.0410247,1270.6613983,1659.034786,2843.4305986,2792.8117141,,,,1279.9901711,33.568711142,72.622762547,32.897989992,8.6999642414,3.4859341797,1.4356204449
Burkina Faso,BFA,2005,13903.886,527.46814284,CFA Franc BCEAO,164.9975031,1290.7730885,67.965167412,34.086818119,12.56171723,31.281036655,33.378839409,19.76069031,51.191884076,33.94683797,99.692611702,3.0827810199,3.005011802,3.0620125,1290.7730884,1290.7730884,1290.7730885,1684.2296294,2877.9798579,2877.9798578,,,,1290.7730884,33.94683797,67.965167414,34.086818117,12.561717229,1.5827733628,3.4239310178
Burkina Faso,BFA,2006,14343.529,522.89010961,CFA Franc BCEAO,160.50399974,1366.0683724,69.73853018,32.927644184,10.457505874,30.695550899,32.98313371,19.647300339,50.227952104,35.859247635,99.744840253,3.1043619533,3.0078217911,3.0950169156,1343.2946099,1330.1471188,1343.29461,1751.44994,2985.5859563,2956.3645444,,,,1330.7893816,35.103277048,68.944631111,32.813421823,10.184068987,4.0689972529,3.0504223164
Burkina Faso,BFA,2007,14797.172,479.26678259,CFA Franc BCEAO,160.11654422,1443.5759657,69.286779008,32.112912714,11.359968691,33.408646298,35.679829887,21.297892641,53.791499984,36.152764596,99.306238222,3.1659404943,3.0934311392,3.1850330879,1381.6842608,1375.517158,1381.865521,1800.1543989,3062.445423,3048.3763873,,,,1370.2706472,34.973676038,68.404151937,32.481619463,10.885468309,2.8713664708,3.4109038431
Burundi,BDI,1950,2362.522,50,Burundi Franc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,1951,2403.682,50,Burundi Franc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,1952,2445.618,50,Burundi Franc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,1953,2488.348,50,Burundi Franc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,1954,2531.886,50,Burundi Franc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,1955,2576.249,50,Burundi Franc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,1956,2621.454,50,Burundi Franc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,1957,2667.518,50,Burundi Franc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,1958,2714.458,50,Burundi Franc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,1959,2763.722,50,Burundi Franc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI,1960,2815.405,50,Burundi Franc,27.550573827,127.83810132,92.100858987,6.2130091218,2.568554677,55.101147655,55.075629377,23.477731751,132.50920463,25.59023041,98.924496923,4.4285804564,3.9435771288,4.2317869432,596.68749995,615.80153601,612.02281037,783.58394334,1236.0079655,1243.6392742,,,,648.11736635,37.788408817,98.605086471,8.1336788301,2.8672124251,,
Burundi,BDI,1961,2894.153,50,Burundi Franc,32.699607245,108.52331118,92.747688785,6.1655088484,2.7907307452,65.39921449,65.106332328,27.111020714,159.72230229,27.262832329,98.926111486,3.6994198311,3.2993778116,3.5311888694,494.45403307,513.64530582,507.61973963,650.74908537,1027.1312437,1039.3235342,,,,541.77891088,41.042596359,100.34322065,7.9556373907,3.2054283356,-17.05868948,-16.58914832
Burundi,BDI,1962,2961.915,50,Burundi Franc,30.950553006,117.83355723,92.468785689,7.8916127358,2.8796996545,61.901106013,62.062435274,25.415034797,156.70822349,29.160875702,98.928334871,3.7950557937,3.3650721321,3.584122927,525.19191016,544.37153713,537.77626569,690.29472732,1090.2458696,1103.6166112,,,,581.6760937,44.52899918,100.89658567,10.123873351,3.4413970598,5.9407709547,5.9819939876
Burundi,BDI,1963,3008.458,50,Burundi Franc,31.53122768,124.19856223,93.713502995,10.65958269,2.3111103811,63.062455361,64.793936721,26.362621139,162.12381387,21.537964011,98.93791731,3.8457895677,3.3732821193,3.6133634047,560.57735579,567.8545727,571.96870125,735.12935903,1161.8018776,1153.4451226,,,,611.19638816,32.955821821,100.33506891,13.374997519,2.6942745221,6.3581153993,4.3137882798
Burundi,BDI,1964,3088.827,50,Burundi Franc,32.967082383,129.46893691,83.165199791,12.76364532,2.0800716273,65.934164766,69.283468942,27.428000888,168.30249889,25.884095332,98.939980367,3.7784693354,3.2972891266,3.5113757447,589.54395517,589.20733199,597.24832002,768.60948152,1215.4954952,1199.1308033,,,,633.14803122,35.712878509,87.273428641,15.624964619,2.3606334437,4.419755611,3.7602513605
Burundi,BDI,1965,3170.653,84.375,Burundi Franc,31.591346351,135.47170833,83.482608869,16.509271117,2.1695783597,37.441595675,40.18268604,15.571737937,98.385251042,22.621972654,99.046606458,3.6870172155,3.1760639822,3.3908497735,608.75538219,602.06024329,613.93689762,791.10577495,1251.879079,1227.6613863,,,,654.76044978,31.736321242,87.612491415,19.765055469,2.48071985,2.7942443784,2.1813902511
Burundi,BDI,1966,3253.61,87.5,Burundi Franc,32.571503311,138.15399509,82.243111742,17.331834428,2.6161817827,37.224575213,40.04757875,15.075954894,95.211228045,23.501343172,94.320415864,3.4728985772,3.012268548,3.1799515461,612.47753673,610.42031133,616.83321857,794.42788403,1260.2254872,1247.1235515,,,,646.38716511,35.221935569,84.855029529,20.033739058,2.9527797015,0.471761993,1.3885766629
Burundi,BDI,1967,3330.989,87.5,Burundi Franc,30.210870259,156.76383944,81.11112085,17.407733221,2.5543322385,34.526708867,37.081228942,14.251224599,91.586723349,22.435463507,93.647839577,3.7816853592,3.2609757017,3.4652288305,683.07940243,680.79708476,687.85285932,885.43827975,1408.05476,1393.6113847,,,,708.42471342,32.364316162,82.548815759,19.415017886,2.856035668,11.513588863,11.529231928
Burundi,BDI,1968,3400.775,87.5,Burundi Franc,29.793566461,159.98132754,81.289876205,18.777687174,2.9695448219,34.049790241,36.535735381,13.98675306,92.865290174,23.400471471,92.620083802,3.5714784176,3.0776252636,3.2572215604,663.18926205,664.71691933,667.2185445,858.43416149,1368.4761771,1363.3453029,,,,697.05340964,35.230779927,84.030102707,20.869171831,3.4061691143,-2.999815228,-2.361961557
Burundi,BDI,1969,3460.144,87.5,Burundi Franc,30.756625042,158.11297944,79.045592304,20.264816899,3.0988493341,35.150428619,38.249944617,14.215163756,92.993263795,21.515734837,93.673011574,3.2892526438,2.838724509,2.9831134955,641.35838979,641.43436849,644.34839288,828.58274592,1324.1484152,1318.1600387,,,,659.86906081,34.845391199,80.062030914,21.843471169,3.4597435845,-3.427685248,-3.502626481
Burundi,BDI,1970,3521.913,87.500000088,Burundi Franc,27.969208264,218.01608278,74.679519349,24.635045387,1.6074075395,31.964809412,37.142914488,12.539298369,89.106477454,22.064007227,96.931138576,4.3614276883,3.6893859961,3.9793053399,810.78055508,775.9757029,813.93890737,1046.1243525,1675.9311043,1597.7634254,,,,864.28648627,28.897450595,79.40632686,26.294379189,1.8418431038,26.319692322,20.975074149
Burundi,BDI,1971,3596.811,87.5,Burundi Franc,27.708873131,221.69783658,75.992060546,26.823560642,2.9277076798,31.667283579,36.474357419,12.512027872,82.393904195,22.636590753,96.410637895,4.1345302597,3.5576090807,3.7517628995,796.63754917,779.74038292,799.02478184,1028.1467045,1647.6166299,1607.8515349,,,,840.28387316,32.152480602,80.186970584,27.921863059,3.3061606064,-1.832339675,0.4851543679
Burundi,BDI,1972,3529.983,87.5,Burundi Franc,26.476868935,230.64767558,73.038517875,29.400745824,0.904893651,30.259278783,36.130488902,13.324661316,106.58415791,26.854849933,95.381885887,3.9507119727,3.150884479,3.5612107798,797.72930522,742.40743279,801.51688434,1032.550814,1655.1641754,1533.1008121,,,,836.45269767,34.287500749,76.989066711,30.104883138,1.0348271604,0.3118930174,-4.787869263
Burundi,BDI,1973,3540.066,80.026083333,Burundi Franc,26.878312095,256.93161725,73.268043655,27.305885375,1.733892284,33.586939377,39.183634715,14.193397044,102.50640265,24.257075423,97.253959107,3.9747497502,3.3036955437,3.5878401963,836.01455125,798.84155277,838.78685833,1081.8196866,1734.656258,1652.0472215,,,,880.72716386,30.215439342,77.902195101,27.766648907,2.0080959851,4.6499299911,7.6015025552
Burundi,BDI,1974,3594.958,78.75,Burundi Franc,28.442467483,266.77007123,73.508270205,29.126217205,3.1274887536,36.117419026,41.409909205,15.573411374,103.04889263,25.206125285,97.396054556,3.837863894,3.2096437534,3.4655900357,797.8652809,780.70549685,799.89901608,1032.864895,1656.6520596,1616.9008128,,,,831.01141203,31.61077376,77.418156174,29.116314038,3.4973070632,-4.636200706,-2.27029451
Burundi,BDI,1975,3676.308,78.75,Burundi Franc,31.47443662,282.35915801,78.658674443,29.904412059,2.3209507534,39.967538565,46.480406452,15.658481368,132.45313229,27.679000481,97.946471185,3.7550464515,3.0620661563,3.3715470428,782.55186357,751.60675977,784.75769279,1014.4943102,1627.6723434,1558.9137224,,,,806.64857624,39.285296063,82.066810737,29.279871855,2.5213525705,-1.892904351,-3.727236097
Burundi,BDI,1976,3749.077,86.25,Burundi Franc,30.39186074,346.1866448,68.891042196,31.087603904,2.9134821797,35.236939988,41.103560464,15.438155134,107.77528741,29.809608315,97.488341011,4.1706710699,3.4406914818,3.7300240193,854.91671082,825.02083607,859.14446264,1109.5086877,1784.5708258,1713.6909784,,,,935.75534718,32.057132977,76.334499266,32.806777863,3.3789196319,9.4789475189,9.7676178862
Burundi,BDI,1977,3834.415,90,Burundi Franc,31.108506751,409.88012354,69.384916278,26.523569421,3.7849182933,34.565007501,38.44291819,14.646614294,103.0574706,35.162819047,98.109911294,4.4815364364,3.7753158479,4.0253063953,878.98968954,877.5881149,881.15689712,1136.7597806,1832.9809975,1825.5572231,,,,1040.9629305,33.934644449,83.370083252,29.974489928,4.7200286303,2.5621342429,6.3716304524
Burundi,BDI,1978,3929.974,90,Burundi Franc,34.918586599,402.43421351,72.098593064,31.638717436,4.7342887737,38.798429554,43.482609352,16.811532092,114.39890095,31.757496962,97.630388873,3.9341130187,3.3116461484,3.4962905143,891.27270208,892.19583159,894.63368729,1152.9543404,1863.7515837,1858.6729046,,,,957.50207442,37.34746721,79.261588565,32.055108085,5.2240674294,1.5294427375,1.6645299143
Burundi,BDI,1979,4119.789,90,Burundi Franc,41.519143487,417.15904034,76.038887957,29.236770505,4.9381874996,46.132381653,50.240839241,20.009786176,137.52983927,38.434673906,98.701592983,3.689672931,3.1280756903,3.2983876609,845.8935163,855.013886,847.38084669,1090.931229,1767.9110915,1783.8360855,,,,916.45812952,43.885956728,83.705746812,30.34999497,5.4622911872,-5.281808774,-4.167464617
Burundi,BDI,1980,4299.555,90,Burundi Franc,45.744207802,435.25937721,79.966452698,27.085426104,4.8025671702,50.826897558,52.071541062,30.132557289,146.81416476,28.974601287,100.22688093,3.5797637459,3.0546350364,3.3261859421,804.34534948,816.42906142,804.4714216,1034.6219373,1680.8630816,1705.8473815,,,,864.00222032,35.981014514,87.232913889,27.831642628,5.264025535,-5.063770943,-4.512771689
Burundi,BDI,1981,4480.338,90,Burundi Franc,41.654185954,478.95019624,78.049003033,28.46382411,5.6381170977,46.282428838,46.443427188,28.673085677,132.95382592,27.444509084,99.700730726,3.5469157321,3.0543022355,3.2862008989,851.45907224,871.39139944,852.36213147,1095.5082437,1776.6614632,1816.3260211,,,,874.02829618,34.777613923,81.347548621,28.250155708,5.8104209813,5.9530654013,6.7320408615
Burundi,BDI,1982,4580.41,90,Burundi Franc,41.601808094,493.79927469,78.693130966,30.741830353,5.8813516452,46.224231215,46.129106227,29.056179236,137.23443719,33.80186641,99.243333748,3.5503246547,3.0612196664,3.2915307328,818.99656956,835.25808476,820.63425094,1054.0513372,1702.961462,1733.3085081,,,,850.77104052,43.113547483,82.797751693,31.192096519,6.1044839022,-3.722347505,-4.146622826
Burundi,BDI,1983,4692.262,92.948333333,Burundi Franc,41.804055022,524.54281758,74.225602886,32.499506907,6.3915562257,44.975583233,45.649162596,27.456585884,126.23309277,31.938343117,99.138366161,3.5026407825,3.0810093724,3.2479615793,817.58857934,837.60981383,820.13588079,1052.7342137,1697.7321303,1733.9042553,,,,874.1640619,45.064595673,80.166643388,34.224406652,6.8742643087,-0.060729874,0.2815571747
Burundi,BDI,1984,4802.889,119.70916667,Burundi Franc,47.090445674,532.56798981,74.1665021,31.34332042,6.8927312158,39.337376565,40.72431531,22.01864466,103.167251,31.965695594,98.680473181,3.2252423889,2.8813583858,2.9863151611,788.86305641,819.59298606,791.19932995,1014.9387077,1632.2670832,1690.8440163,,,,862.0647922,44.02523049,81.816568059,33.890374222,7.6090286495,-3.528263001,-2.150980979
Burundi,BDI,1985,4906.862,120.69075,Burundi Franc,47.740786432,603.38742491,72.974984078,29.296286293,5.5887630218,39.556292783,41.983511573,21.772827629,101.08390319,27.580156776,98.402131711,3.4360386958,3.0703318074,3.2124707749,890.71966131,907.36827837,893.02834495,1144.8281722,1843.3996015,1873.0002605,,,,950.73546807,36.940098005,78.527898179,30.766307616,5.9802430339,12.870209964,10.709619752
Burundi,BDI,1986,5002.688,114.17108333,Burundi Franc,44.259679819,636.0928258,72.662386864,28.871254308,5.4649813979,38.76610305,39.524022236,23.120747442,111.34253004,29.186606268,98.282080865,3.4573181583,3.0398913784,3.2147787188,914.51893045,931.11627269,916.84766267,1177.1769925,1892.414682,1921.8657328,,,,977.29803404,32.794940795,78.123221627,30.449235216,5.8983305076,2.6672521478,2.617238764
Burundi,BDI,1987,5126.023,123.56383333,Burundi Franc,44.468425663,629.92941836,76.101883663,30.123770555,5.5237712289,35.9882212,35.244019674,23.770433118,112.87065626,29.87742879,97.488626161,3.2527825507,2.8064082783,3.0105172674,935.11081082,949.2570996,937.42037197,1205.4508934,1917.6199455,1941.8335701,,,,937.20609076,30.966135859,76.899383465,29.672832414,5.6053482352,2.2438525117,1.9482880331
Burundi,BDI,1988,5257.314,140.395,Burundi Franc,42.688327131,681.32498451,73.700464986,30.122744263,5.6949946275,30.405874234,30.838875269,20.788446895,75.672102461,32.143721347,97.881079177,3.2966529967,2.9415178214,3.1399312827,982.24743401,999.95288834,984.75536871,1268.2798207,2003.5503771,2034.4707429,,,,980.50590773,32.067379043,74.178772692,29.563480292,5.7533448706,5.0494952048,5.3405751468
Burundi,BDI,1989,5379.124,158.66666667,Burundi Franc,48.778278367,684.29371043,75.964305203,30.81876753,5.364096826,30.742612416,30.529973759,20.30470407,93.723656504,29.632187493,98.417868694,3.1103215463,2.6656123966,2.8898389792,947.78072563,957.99532032,950.20401005,1225.6775006,1926.7028436,1942.5010716,,,,949.29017538,30.387245056,76.994954036,30.03502105,5.4267164152,-3.508623537,-4.195954481
Burundi,BDI,1990,5505.113,171.25541667,Burundi Franc,48.560238748,735.63121635,83.906110505,29.00430438,5.3758311494,28.355446907,28.047776349,19.061318173,83.302332387,34.193210479,98.684787618,3.1960264261,2.7800047329,2.9999400107,967.38050412,990.31348802,968.77628401,1251.573983,1961.1263858,2004.7248716,,,,966.23830409,34.742651346,84.212324361,28.505661962,5.862096139,1.9545564696,3.3735204146
Burundi,BDI,1991,5636.676,181.51258333,Burundi Franc,46.774529602,777.35167924,83.516506283,29.281155461,5.5984426912,25.769304112,25.311344293,17.273569203,77.035728473,37.925650521,99.036752464,3.3135942504,2.8990148991,3.1119368006,987.55668635,1013.5365775,988.90057655,1280.5546905,2012.7342165,2062.8764888,,,,987.1911126,38.83301361,83.843369927,28.917771655,6.0750857217,2.0772899662,2.3450240484
Burundi,BDI,1992,5809.236,208.30266667,Burundi Franc,49.453062555,786.17882661,84.877342068,28.86078423,5.5253899982,23.740964696,23.613106432,16.181665425,65.189545678,32.852645701,98.738918559,3.2125210293,2.8499845322,3.064757861,988.96870772,1009.3989669,990.53993758,1285.6783497,2025.3403839,2063.9011245,,,,987.26708423,33.18135647,85.162187917,28.588142177,5.7059294379,0.1657761218,-0.408234956
Burundi,BDI,1993,5632.915,242.78,Burundi Franc,56.372525464,745.3384596,95.688634503,19.004300029,5.5419012775,23.219592002,22.257881511,15.63163322,65.845506327,38.293278575,98.954436232,2.9371963775,2.6341336572,2.82148046,920.05542675,965.53066305,920.39803996,1197.4385653,1888.6815146,1981.2948702,,,,918.74222083,39.861219071,96.222394201,19.162794375,5.678174318,-7.081178148,-4.345982634
